Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Latitude,Longitude,Community Board,Census Tract,log_Site EUI (kBtu/ft²),log_Longitude,Largest Property Use Type - Gross Floor Area (ft²)_52000.0,Largest Property Use Type - Gross Floor Area (ft²)_54000.0,Largest Property Use Type - Gross Floor Area (ft²)_60000.0,Largest Property Use Type - Gross Floor Area (ft²)_63000.0,Largest Property Use Type - Gross Floor Area (ft²)_65000.0,Largest Property Use Type - Gross Floor Area (ft²)_66000.0,Largest Property Use Type - Gross Floor Area (ft²)_70000.0,Largest Property Use Type - Gross Floor Area (ft²)_75000.0,Largest Property Use Type - Gross Floor Area (ft²)_80000.0,Largest Property Use Type - Gross Floor Area (ft²)_Other,"NYC Borough, Block and Lot (BBL) self-reported_1019610001","NYC Borough, Block and Lot (BBL) self-reported_1019730001","NYC Borough, Block and Lot (BBL) self-reported_1020350001","NYC Borough, Block and Lot (BBL) self-reported_2028760055","NYC Borough, Block and Lot (BBL) self-reported_3-01920-0001","NYC Borough, Block and Lot (BBL) self-reported_4-06789-0015","NYC Borough, Block and Lot (BBL) self-reported_4-06790-0001","NYC Borough, Block and Lot (BBL) self-reported_4-06791-0001","NYC Borough, Block and Lot (BBL) self-reported_4-06792-0600","NYC Borough, Block and Lot (BBL) self-reported_Other"
7574,3538746,73734.0,1930,1,100,88.1,40.860636,-73.900438,5.0,23703.0,4.489759334476764,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6153,2789396,62994.0,1920,1,100,100.6,40.864213,-73.927537,12.0,287.0,4.6210435351443815,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3944,4952352,260540.0,1979,1,100,96.1,40.753118,-73.972085,6.0,90.0,4.575741375297279,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11737,3544771,83450.0,1950,1,100,71.4,40.629301,-73.946191,14.0,774.0,4.282206299391671,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8811,4863524,135135.0,1928,1,100,117.9,40.892459,-73.90149,8.0,335.0,4.778282803696737,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9254,2797745,144208.0,2007,1,100,73.3,40.673256,-73.98629,6.0,135.0,4.308110951723713,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2446,2653186,77154.0,1989,1,100,63.0,40.744049,-73.981934,5.0,72.0,4.1588830833596715,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5438,2803464,67536.0,1991,1,100,78.7,40.804041,-73.963095,9.0,199.0,4.378269585796169,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13094,4042605,138000.0,1924,6,100,107.0,,,,,4.68213122712422,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
577,2558651,173159.0,1932,1,95,97.1,40.707725,-74.011632,1.0,7.0,4.585987366571318,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3177,4945652,648579.0,1964,1,100,64.8,40.775833,-73.986085,7.0,155.0,4.186619838331271,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1721,2636809,163103.0,1929,1,100,56.0,40.753288,-73.99015,5.0,109.0,4.04305126783455,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2097,3108929,71534.0,1912,1,100,74.3,40.75009,-73.984513,5.0,84.0,4.321480134805848,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1432,4943275,119876.0,2010,1,100,50.3,40.745425,-74.006395,4.0,99.0,3.937690752176724,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4694,2787188,117879.0,1964,1,100,85.2,40.779685,-73.95757,8.0,15001.0,4.456670177669648,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10854,3068682,93142.0,1963,1,100,84.3,40.635041,-73.972517,12.0,484.0,4.446174454497633,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12513,2814469,128050.0,1939,1,100,56.3,,,,,4.048300623720694,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
817,4401446,109382.0,2004,1,100,91.3,40.721367,-74.008911,1.0,39.0,4.525044141508807,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4520,2745640,80056.0,1963,1,100,79.0,40.767905,-73.958332,8.0,126.0,4.382026634673881,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14662,4007334,51938.0,2009,1,100,11.4,,,,,2.517696472610991,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3365,4928247,69125.0,1926,1,100,65.1,40.786966,-73.973339,7.0,169.0,4.191168746857641,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
245,4442797,236984.0,1966,1,100,41.8,,,,,3.756538102587751,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12542,4040467,172362.0,1950,1,100,28.9,,,,,3.3978584803966405,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9527,2813849,77880.0,1925,1,100,73.7,40.669081,-73.936145,8.0,353.0,4.3134800921387715,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1843,3760869,59440.0,1910,1,95,47.3,40.745782,-73.991801,5.0,95.0,3.877431560658527,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3423,2652065,80629.0,1911,1,100,62.2,40.784596,-73.977655,7.0,167.0,4.146304301152812,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7604,4403948,54000.0,1941,1,100,85.1,40.857807,-73.904549,5.0,239.0,4.455509411433685,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5709,2789689,61812.0,1900,1,100,97.0,40.821784,-73.95669,9.0,22301.0,4.584967478670572,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13472,4043868,78530.0,1955,1,100,62.2,,,,,4.146304301152812,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7865,2773012,69960.0,1931,1,100,83.8,40.867854,-73.887563,7.0,40702.0,4.440295542797857,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8192,4931396,61725.0,1929,1,100,93.6,40.828185,-73.875273,9.0,48.0,4.549657476057832,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4017,2677035,290001.0,1923,1,100,73.9,40.75309,-73.969812,6.0,90.0,4.316153890523174,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11349,5721430,50400.0,1928,1,100,69.7,40.623255,-73.956794,14.0,762.0,4.258445572902527,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5639,3109723,63264.0,1920,1,100,83.0,40.814604,-73.951883,9.0,21303.0,4.430816798843313,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1956,4038982,78000.0,1908,1,100,68.5,40.738999,-73.992989,5.0,54.0,4.241326752570746,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4875,4038903,102554.0,1928,1,100,61.2,40.786337,-73.952694,8.0,15801.0,4.130354999745133,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11552,3999704,123377.0,2009,1,100,69.9,40.597404,-73.969313,15.0,396.0,4.2612704335380815,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5497,5869884,61344.0,1922,1,100,26.2,40.803398,-73.968944,7.0,195.0,3.3032169733019514,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2324,4897146,85194.0,1912,1,100,91.2,40.749417,-73.982867,5.0,82.0,4.523960130562548,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4473,2800207,88231.0,1964,1,100,111.5,40.773932,-73.956483,8.0,134.0,4.722953221644475,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3176,4945653,490768.0,1963,1,100,69.4,40.776761,-73.986684,7.0,155.0,4.254193263163997,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11483,4403918,80000.0,1931,1,100,130.4,40.60547,-73.952574,15.0,560.0,4.8782461060505105,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8535,4043901,63388.0,1927,1,100,85.2,40.879161,-73.868556,12.0,378.0,4.456670177669648,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8521,2815208,51040.0,1929,1,100,70.9,40.870119,-73.865262,12.0,338.0,4.275276264727001,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12763,4039535,52230.0,1961,1,100,75.0,,,,,4.330733340286331,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4436,2704302,348130.0,1974,1,100,80.9,40.765713,-73.960633,8.0,118.0,4.405498990859024,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8419,2788200,73182.0,1930,1,100,86.7,40.85602,-73.865713,11.0,22403.0,4.473921899378137,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6839,2810460,54000.0,1960,1,100,44.5,40.804447,-73.90796,1.0,19.0,3.817712325956905,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11518,3417221,102000.0,1960,1,100,145.6,40.57703,-73.9946,13.0,328.0,4.987707789452551,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8683,2683455,122640.0,1927,1,100,111.6,40.879806,-73.905198,8.0,289.0,4.72384171570559,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9336,2745630,140595.0,1940,1,100,68.1,40.675526,-73.970301,8.0,159.0,4.235554730773624,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14888,3535903,154860.0,1970,1,100,96.3,40.614079,-74.083429,1.0,40.0,4.577798989191959,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10015,4407809,83636.0,1964,1,100,8.6,40.706368,-73.925347,1.0,453.0,2.2617630984737906,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8831,2771251,92640.0,1958,1,100,63.1,40.908486,-73.896579,8.0,343.0,4.160444363926624,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14057,2815473,178384.0,1948,1,100,184.3,,,,,5.221976133291314,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4456,4946285,117882.0,1930,1,100,61.8,40.769319,-73.959555,8.0,126.0,4.139955073474153,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5578,3501508,142577.0,2005,1,100,129.7,40.805219,-73.95518,10.0,20102.0,4.872904620630176,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13299,2805148,61536.0,1940,1,100,68.1,,,,,4.235554730773624,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2049,2689677,90633.0,1904,1,100,32.9,40.746712,-73.986383,5.0,76.0,3.5234150143864045,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2405,2644683,200757.0,1924,1,100,242.8,40.739773,-73.985389,5.0,68.0,5.496348217047172,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3539,3527515,51925.0,1989,1,100,92.5,40.791301,-73.976103,7.0,175.0,4.537961436294641,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13502,3481944,58380.0,1971,1,100,79.8,,,,,4.39197696552705,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2325,2383146,92697.0,1952,1,100,70.7,40.749505,-73.981211,6.0,82.0,4.272490747605575,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3158,2704793,323054.0,2008,1,100,93.8,40.771063,-73.989133,7.0,147.0,4.551769409260976,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14751,4389087,51552.0,1937,1,100,122.4,40.630241,-74.100342,1.0,59.0,4.8154311114712876,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6191,2665098,56706.0,1936,1,100,104.4,40.851435,-73.938095,12.0,273.0,4.657762636107262,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8017,4043240,56000.0,1939,1,100,86.4,40.871957,-73.878969,7.0,425.0,4.470495282661489,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12671,4040469,109476.0,1937,1,100,76.4,,,,,4.3489867805956814,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10634,4039684,98418.0,1939,1,100,67.8,40.646912,-73.963424,14.0,512.0,4.231203744939298,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7881,2785400,74500.0,1954,1,100,81.8,40.869077,-73.887026,7.0,40702.0,4.416428061391214,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1487,5944257,140360.0,1931,1,100,180.8,40.746216,-74.005229,4.0,89.0,5.202907181743378,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14794,2868019,63263.0,2005,1,100,96.2,40.610998,-74.0958,1.0,47.0,4.576770711466393,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3610,2704791,70135.0,1964,1,90,91.2,40.757129,-73.978238,5.0,96.0,4.523960130562548,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11327,3114784,78000.0,1930,1,100,64.7,40.629483,-73.963138,14.0,530.0,4.185098925490565,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5069,2802695,163969.0,1923,1,100,69.0,40.787889,-73.955329,11.0,16002.0,4.248495242049359,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13096,3328370,59580.0,1961,1,100,51.1,,,,,3.9531649487593215,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12639,4407515,53248.0,1925,1,100,129.6,,,,,4.8721392168423305,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5383,2659473,166617.0,1926,1,100,61.1,40.79668,-73.972157,7.0,187.0,4.128745988939433,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13668,3127061,86576.0,1962,1,100,77.6,,,,,4.364371699435161,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6598,4926043,86500.0,1938,1,100,71.2,40.833409,-73.918735,4.0,18102.0,4.279440045898781,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4586,2805180,354310.0,2007,1,100,58.4,40.767378,-73.956296,8.0,124.0,4.084294226368599,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11431,2806638,55080.0,1936,1,100,81.7,40.609149,-73.960257,15.0,554.0,4.415219602029645,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12801,5832932,116538.0,1963,1,100,16.0,,,,,2.833213344056216,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
780,2672535,96504.0,1999,1,100,69.1,40.720006,-74.009008,1.0,39.0,4.249922794040544,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11687,3533578,86000.0,1957,1,100,65.4,40.589341,-73.949493,15.0,59401.0,4.1956970564823886,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2719,5849466,625844.0,1987,1,90,94.4,40.763256,-73.980611,5.0,137.0,4.558078578454241,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3024,2665543,119866.0,1945,1,100,43.8,40.771315,-73.98001,7.0,149.0,3.8022081394209395,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14799,2797082,72673.0,1972,1,100,329.1,40.606738,-74.131884,2.0,18702.0,5.799395638859147,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
599,2973494,647875.0,1973,1,100,176.3,40.710223,-74.010897,1.0,13.0,5.177843213080163,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9493,4940469,92538.0,1939,1,100,75.8,40.661812,-73.959371,9.0,79801.0,4.341204640153626,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8626,1160893,170513.0,1997,1,100,64.6,40.86455,-73.82977,10.0,46201.0,4.183575695950044,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7188,3584704,98700.0,1928,1,100,83.1,40.847442,-73.913698,5.0,217.0,4.432006566978902,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11482,2804195,56600.0,1931,1,100,74.8,40.606,-73.952671,15.0,560.0,4.328098292648326,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8074,2721209,54375.0,1929,1,100,101.2,40.877781,-73.873842,7.0,42902.0,4.626931677769604,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9278,2804466,54488.0,2007,1,100,64.0,40.665151,-73.990221,7.0,141.0,4.174387269895637,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1069,5857465,54800.0,1900,1,100,139.1,40.722581,-73.99776,2.0,43.0,4.942356453342962,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5022,4038906,81215.0,1962,1,100,51.1,40.775004,-73.947027,8.0,14401.0,3.9531649487593215,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3963,5871112,146549.0,1957,1,100,76.2,40.757501,-73.968893,6.0,98.0,4.3463994570307305,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2284,2769835,56000.0,1907,1,100,112.1,40.747002,-73.985596,5.0,74.0,4.728272383122075,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5414,2665078,106149.0,1928,1,100,57.0,40.800773,-73.966481,7.0,195.0,4.060443010546419,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
92,2658213,50120.0,1924,1,100,0.1,40.810451,-73.964631,9.0,205.0,0.09531017980432487,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11950,4380086,81000.0,1940,1,100,60.2,40.581756,-73.953613,15.0,612.0,4.11414718951828,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
62,2780735,422915.0,1910,1,100,69.9,40.807738,-73.960373,9.0,20101.0,4.2612704335380815,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10008,5785593,99700.0,1928,1,100,6.0,40.712183,-73.923746,1.0,449.0,1.9459101490553132,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1384,4375882,50962.0,1900,1,100,79.2,40.739502,-74.005366,2.0,77.0,4.384523514872469,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2209,4401394,78646.0,1911,1,100,162.4,40.740393,-73.988947,5.0,56.0,5.096201182425903,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2274,4393916,175687.0,2013,1,95,50.6,40.746841,-73.985716,5.0,74.0,3.9435216724875173,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6375,3526793,127255.0,1920,1,100,97.0,40.868764,-73.923244,12.0,295.0,4.584967478670572,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3342,4836193,94659.0,1924,1,100,67.3,40.782735,-73.977327,7.0,165.0,4.223909766576744,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14633,2266601,128000.0,1962,1,100,148.8,,,,,5.00930107108312,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1564,2648755,266912.0,1926,1,100,66.9,40.752951,-73.992922,4.0,111.0,4.21803603456465,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4955,3914114,81928.0,1920,1,75,72.3,40.782744,-73.947544,8.0,15601.0,4.294560608892605,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13843,4408060,150176.0,1983,1,100,91.0,,,,,4.5217885770490405,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5310,3266534,100316.0,1931,1,100,78.5,40.791894,-73.965207,7.0,181.0,4.375757021660286,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12756,2850851,97800.0,1926,1,100,116.7,,,,,4.768139014266231,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12090,3323163,70590.0,1929,1,100,85.2,,,,,4.456670177669648,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10583,3528141,176270.0,1927,1,100,67.2,40.652581,-73.951074,17.0,820.0,4.222444564849416,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3448,2383832,67142.0,1907,1,100,57.7,40.788559,-73.977065,7.0,175.0,4.072439726834051,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8212,4495594,76000.0,1929,1,100,83.2,40.831706,-73.858112,9.0,72.0,4.4331949212482815,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5321,4038911,100530.0,1929,1,100,58.6,40.794764,-73.962436,7.0,189.0,4.087655574071304,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12816,3089758,75201.0,1919,1,100,90.3,,,,,4.514150787600923,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
733,3114478,434418.0,1990,1,100,96.9,40.71554,-74.006064,1.0,33.0,4.583946549536464,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13968,3539451,51125.0,1992,1,100,50.5,,,,,3.9415818076696905,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10194,4724609,195000.0,1969,1,100,66.2,40.652606,-73.903434,18.0,1098.0,4.207673247529104,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
755,4489692,317464.0,1915,1,100,89.7,40.716968,-74.001883,1.0,31.0,4.507557357121091,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2628,4039178,144225.0,2009,1,100,88.5,40.743803,-73.97564,6.0,70.0,4.4942386252808095,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
343,5034754,273771.0,1950,3,100,55.9,,,,,4.041295341132285,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7076,2558914,154656.0,1963,1,100,83.9,40.844479,-73.911464,4.0,22703.0,4.441474093317302,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
420,5876761,115838.0,1924,1,100,23.1,40.73279,-73.983568,6.0,48.0,3.1822118404966093,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12780,4326541,144932.0,1951,1,100,101.8,,,,,4.632785353021065,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5950,4979797,93184.0,1915,1,95,41.0,40.838127,-73.946517,12.0,247.0,3.7376696182833684,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2956,2715799,50548.0,2007,1,100,67.7,40.762646,-73.994694,4.0,129.0,4.229749199228304,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9481,3429108,77400.0,1930,1,100,54.5,40.662453,-73.949369,9.0,329.0,4.0163830207523885,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2813,2669073,64757.0,1903,1,100,80.2,40.763701,-73.981665,5.0,137.0,4.396915247167632,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2522,2647894,111396.0,1957,1,100,76.0,40.735587,-73.984859,6.0,48.0,4.343805421853684,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8376,4842741,77928.0,1931,1,100,96.9,40.854061,-73.866718,11.0,22404.0,4.583946549536464,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4867,3001555,50643.0,1924,1,100,85.1,40.784794,-73.95245,8.0,15801.0,4.455509411433685,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3811,3448575,986441.0,1974,1,100,204.7,40.749581,-73.975324,6.0,80.0,5.326418796658912,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7163,5245875,52250.0,1966,1,100,89.9,40.839571,-73.918435,4.0,219.0,4.509760001183433,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6670,2649988,70961.0,1926,1,100,70.9,40.830324,-73.922266,4.0,195.0,4.275276264727001,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3362,4952043,64429.0,1931,1,100,91.4,40.785995,-73.973144,7.0,169.0,4.526126978647638,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9443,5008425,221100.0,1972,5,95,75.8,40.667962,-73.948784,9.0,319.0,4.341204640153626,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14772,2647074,109287.0,1850,1,100,180.8,40.62046,-74.076402,1.0,27.0,5.202907181743378,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6889,2665259,76620.0,1937,1,100,93.7,40.815122,-73.909405,1.0,73.0,4.550714000192032,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3226,2704799,202586.0,1895,1,100,35.7,40.783306,-73.980356,7.0,167.0,3.6027767550605247,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
